,host_verifications,email,phone,reviews,jumio,government_id,offline_government_id,selfie,identity_manual,facebook,sent_id,work_email,manual_offline,google,photographer,manual_online,kba,zhima_selfie,weibo,sesame,sesame_offline
8152,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8153,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8155,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8156,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8158,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8160,"['email', 'phone', 'offline_government_id', 'government_id']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8162,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8164,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8165,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8168,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8172,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8174,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8179,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8180,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8184,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8186,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'zhima_selfie']",1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8189,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8190,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
8191,"['phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8192,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8193,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8194,"['email', 'phone', 'facebook', 'google', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8195,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8196,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8197,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8198,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8199,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8201,"['phone', 'offline_government_id', 'selfie', 'government_id']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8202,"['phone', 'offline_government_id', 'selfie', 'government_id']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,"['email', 'phone', 'reviews', 'work_email']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8205,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206,"['email', 'phone', 'google', 'jumio', 'government_id']",1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8207,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,"['phone', 'facebook']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8211,"['email', 'phone', 'reviews', 'kba', 'work_email']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8212,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8215,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,"['email', 'phone', 'reviews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,"['phone', 'offline_government_id', 'selfie', 'government_id']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8222,"['phone', 'offline_government_id', 'selfie', 'government_id']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8224,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8225,"['email', 'phone', 'reviews', 'work_email']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8226,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8227,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8228,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8230,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8236,"['phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8237,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8238,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8240,"['email', 'phone', 'google', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8241,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8242,"['email', 'phone', 'work_email']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8243,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8244,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8245,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8246,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8247,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8248,"['email', 'phone', 'reviews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8251,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8252,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8254,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8256,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8260,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8262,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8263,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8266,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8268,"['email', 'reviews', 'jumio']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8271,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8272,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8274,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8275,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8276,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8277,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8283,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8285,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,"['email', 'phone', 'facebook']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8287,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8288,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8289,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,"['email', 'phone', 'reviews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8292,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8295,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8296,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8297,"['email', 'phone', 'work_email']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8298,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8299,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8301,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8305,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8307,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8309,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
8311,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,"['email', 'phone', 'reviews', 'jumio']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8314,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8315,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8316,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8317,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8318,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8319,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8321,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8322,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8323,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8324,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8326,['email'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8327,['email'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8328,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8329,"['email', 'phone', 'offline_government_id', 'government_id']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,"['email', 'phone', 'offline_government_id', 'government_id']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,"['email', 'phone', 'reviews', 'jumio']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8333,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8334,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8335,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8336,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8337,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8341,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8342,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8343,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8345,"['phone', 'offline_government_id', 'government_id']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8346,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8347,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8348,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
